,期貨代號,多單成交口數_外資,多單成交口數_投信,多單成交口數_自營商,多單成交金額_外資,多單成交金額_投信,多單成交金額_自營商,多單未平倉口數_外資,多單未平倉口數_投信,多單未平倉口數_自營商,多單未平倉金額_外資,多單未平倉金額_投信,多單未平倉金額_自營商,空單成交口數_外資,空單成交口數_投信,空單成交口數_自營商,空單成交金額_外資,空單成交金額_投信,空單成交金額_自營商,空單未平倉口數_外資,空單未平倉口數_投信,空單未平倉口數_自營商,空單未平倉金額_外資,空單未平倉金額_投信,空單未平倉金額_自營商,商品名稱,合約類型,前五大交易員買方未平倉量,前五大交易員買方未平倉量百分比,前十大交易員買方未平倉量,前十大交易員買方未平倉量百分比,前五大交易員賣方未平倉量,前五大交易員賣方未平倉量百分比,前十大交易員賣方未平倉量,前十大交易員賣方未平倉量百分比,全體未平倉量,buy_top5_specific_open_interest,buy_top5_specific_open_interest_per,buy_top10_specific_open_interest,buy_top10_specific_open_interest_per,sell_top5_specific_open_interest,sell_top5_specific_open_interest_per,sell_top10_specific_open_interest,sell_top10_specific_open_interest_per,期貨代號,未沖銷契約數,多單未平倉口數,空單未平倉口數,未沖銷契約數,三大法人未平倉量,散戶多單,散戶空單,多空比
2021-06-15,TX,77043.0,18124.0,12723.0,266651525.0,62664244.0,43965958.0,21584.0,19164.0,27610.0,74661544.0,66201347.0,94662383.0,79201.0,17461.0,13576.0,273983321.0,60396085.0,47020457.0,52853.0,17861.0,3330.0,181960351.0,61699913.0,11438517.0,臺股期貨,all,39833.0,36.9,53126.0,49.3,42613.0,39.5,59210.0,54.9,107846.0,39833.0,36.9,48685.0,45.1,42613.0,39.5,55802.0,51.7,TX,96216,14627.0,32731.0,64384.0,47358.0,49757.0,31653.0,0.2811878727634195
2021-06-16,TX,59911.0,347.0,17185.0,207269618.0,1197746.0,59474939.0,18165.0,19427.0,22940.0,62529254.0,66980411.0,78282381.0,57489.0,85.0,17704.0,198787520.0,294443.0,61290336.0,47183.0,17862.0,3128.0,161788979.0,61584604.0,10688651.0,臺股期貨,all,36821.0,42.8,48732.0,56.7,41148.0,47.9,57123.0,66.4,85976.0,36821.0,42.8,44747.0,52.0,41148.0,47.9,57123.0,66.4,TX,97508,11716.0,15307.0,53541.0,27023.0,41825.0,38234.0,0.0670700958144226
2021-06-17,TX,53528.0,41.0,7749.0,183664310.0,141608.0,26571496.0,19049.0,19465.0,24455.0,65782859.0,67329435.0,83741863.0,57579.0,0.0,6181.0,197622258.0,0.0,21199831.0,52137.0,17859.0,3079.0,179399465.0,61774281.0,10549235.0,臺股期貨,all,37237.0,37.9,48454.0,49.4,44193.0,45.0,60721.0,61.9,98123.0,37237.0,37.9,44469.0,45.3,44193.0,45.0,60721.0,61.9,TX,88327,13586.0,19462.0,45367.0,33048.0,31781.0,25905.0,0.12952145832874115
2021-06-18,TX,53519.0,9.0,5585.0,184916187.0,31063.0,19258092.0,17862.0,19452.0,24422.0,61523825.0,67124962.0,83399791.0,52042.0,37.0,6012.0,179780095.0,127670.0,20756943.0,49474.0,17874.0,3452.0,169749339.0,61679599.0,11806216.0,臺股期貨,all,37164.0,38.7,49187.0,51.2,41435.0,43.1,58625.0,61.0,96071.0,37164.0,38.7,44593.0,46.4,41435.0,43.1,58625.0,61.0,TX,86366,12178.0,20595.0,44832.0,32773.0,32654.0,24237.0,0.18774536045681656
2021-06-21,TX,81392.0,37.0,12615.0,277193982.0,125544.0,42831747.0,19876.0,19187.0,25421.0,67317195.0,65093816.0,85329911.0,81266.0,965.0,12605.0,276714472.0,3273493.0,42884388.0,51350.0,18537.0,4341.0,173191136.0,62888626.0,14613829.0,臺股期貨,all,37235.0,36.1,50799.0,49.3,41919.0,40.7,59786.0,58.0,103120.0,37235.0,36.1,45529.0,44.2,41919.0,40.7,59786.0,58.0,TX,91807,12729.0,24769.0,50622.0,37498.0,37893.0,25853.0,0.23784125479040732
2021-06-22,TX,57672.0,31.0,8429.0,196785724.0,105540.0,28670109.0,18175.0,19114.0,25415.0,61794784.0,65086993.0,85570372.0,57277.0,95.0,9965.0,195401883.0,323542.0,33978024.0,49247.0,18528.0,5973.0,166634535.0,63091546.0,20215878.0,臺股期貨,all,37255.0,36.7,51398.0,50.7,41580.0,41.0,58973.0,58.2,101385.0,37255.0,36.7,45407.0,44.8,41580.0,41.0,55948.0,55.2,TX,90537,12054.0,25464.0,49207.0,37518.0,37153.0,23743.0,0.2725222021257138
2021-06-23,TX,67540.0,1076.0,11770.0,231740930.0,3717423.0,40417742.0,18706.0,19435.0,25518.0,64498305.0,67116829.0,87137354.0,68947.0,8.0,12693.0,236653830.0,27603.0,43576031.0,51170.0,17781.0,7005.0,175642181.0,61404905.0,24066084.0,臺股期貨,all,37366.0,35.2,50034.0,47.2,42790.0,40.3,60032.0,56.6,106070.0,37366.0,35.2,44638.0,42.1,42790.0,40.3,60032.0,56.6,TX,94653,12960.0,21231.0,54025.0,34191.0,41065.0,32794.0,0.1530957889865803
2021-06-24,TX,47153.0,85.0,6014.0,163342165.0,294768.0,20817072.0,19912.0,19506.0,25093.0,68924644.0,67639006.0,86029685.0,46180.0,0.0,6912.0,159970983.0,0.0,23942039.0,51406.0,17767.0,7474.0,177171448.0,61608849.0,25796403.0,臺股期貨,all,36683.0,34.3,48941.0,45.8,42545.0,39.8,59974.0,56.1,106942.0,36683.0,34.3,44085.0,41.2,42545.0,39.8,56984.0,53.3,TX,94993,12271.0,23783.0,52967.0,36054.0,40696.0,29184.0,0.21734287386485926
2021-06-25,TX,52995.0,348.0,7811.0,185218103.0,1215103.0,27273813.0,19251.0,19492.0,24206.0,66963833.0,67921823.0,83356370.0,51017.0,164.0,8113.0,178303722.0,571551.0,28349278.0,48745.0,17569.0,6913.0,168763633.0,61220937.0,23965537.0,臺股期貨,all,36079.0,35.5,48971.0,48.1,42366.0,41.6,59869.0,58.8,101732.0,36079.0,35.5,44136.0,43.4,42366.0,41.6,56672.0,55.7,TX,90901,11716.0,19248.0,48050.0,30964.0,36334.0,28802.0,0.15675338189386057
2021-06-28,TX,39654.0,286.0,5373.0,138589176.0,1002968.0,18756511.0,20029.0,19479.0,24002.0,70100261.0,68305061.0,83131595.0,40206.0,83.0,5742.0,140508449.0,289495.0,20069084.0,50063.0,17353.0,7078.0,174406154.0,60850030.0,24689772.0,臺股期貨,all,35829.0,34.2,49116.0,46.9,43371.0,41.4,61295.0,58.5,104834.0,35829.0,34.2,46409.0,44.3,43371.0,41.4,57924.0,55.3,TX,93103,11455.0,20563.0,51370.0,32018.0,39915.0,30807.0,0.17730192719486082
2021-06-29,TX,53791.0,15.0,8069.0,188710970.0,52593.0,28299133.0,20989.0,19444.0,24190.0,73454185.0,68170664.0,83777168.0,53060.0,50.0,6985.0,186135205.0,175301.0,24488412.0,50291.0,17353.0,6192.0,175176272.0,60839618.0,21571635.0,臺股期貨,all,35478.0,34.3,49746.0,48.1,42240.0,40.8,59940.0,58.0,103406.0,35478.0,34.3,44093.0,42.6,42240.0,40.8,56823.0,55.0,TX,92366,10693.0,20469.0,48605.0,31162.0,37912.0,28136.0,0.2011315708260467
2021-06-30,TX,45466.0,662.0,8938.0,160701704.0,2345160.0,31595691.0,21787.0,19634.0,23953.0,77040710.0,69551482.0,83784707.0,45248.0,31.0,9895.0,159962574.0,109814.0,34971101.0,50858.0,16912.0,6926.0,178982223.0,59909069.0,24390427.0,臺股期貨,all,35448.0,32.7,48554.0,44.8,42973.0,39.6,60198.0,55.5,108443.0,35448.0,32.7,46131.0,42.5,42973.0,39.6,57533.0,53.1,TX,96103,11367.0,17541.0,53450.0,28908.0,42083.0,35909.0,0.11550982226379794
2021-07-01,TX,59987.0,10.0,8009.0,212024203.0,35354.0,28290366.0,21337.0,19517.0,23513.0,75167772.0,68879396.0,81952177.0,60808.0,340.0,7544.0,214923762.0,1199737.0,26638145.0,51250.0,17125.0,5962.0,179709883.0,60437550.0,20897533.0,臺股期貨,all,35209.0,33.9,48369.0,46.6,43000.0,41.4,59961.0,57.7,103863.0,35209.0,33.9,45787.0,44.1,43000.0,41.4,59961.0,57.7,TX,92577,11177.0,21368.0,49525.0,32545.0,38348.0,28157.0,0.2057748611812216
2021-07-02,TX,53074.0,12.0,6108.0,187353974.0,42360.0,21547371.0,21386.0,19526.0,23942.0,75357674.0,68922875.0,83514039.0,52020.0,1.0,6257.0,183645770.0,3530.0,22073650.0,50251.0,17123.0,6618.0,176258107.0,60440765.0,23215190.0,臺股期貨,all,35461.0,34.5,48674.0,47.3,42231.0,41.1,59445.0,57.8,102799.0,35461.0,34.5,43793.0,42.6,42231.0,41.1,56539.0,55.0,TX,91748,11536.0,19507.0,48652.0,31043.0,37116.0,29145.0,0.16383704678122174
2021-07-05,TX,53299.0,933.0,8196.0,190136090.0,3339189.0,29218240.0,22294.0,19911.0,23681.0,79660904.0,71265451.0,83719826.0,52521.0,2.0,9360.0,187404661.0,7159.0,33389845.0,50374.0,16577.0,7537.0,179144871.0,59332398.0,26829510.0,臺股期貨,all,35930.0,33.1,49970.0,46.1,42170.0,38.9,59871.0,55.2,108395.0,35930.0,33.1,45105.0,41.6,42170.0,38.9,56472.0,52.1,TX,96172,12134.0,16394.0,54179.0,28528.0,42045.0,37785.0,0.07862825079827977
2021-07-06,TX,39640.0,45.0,5940.0,142018491.0,161097.0,21269046.0,21759.0,19832.0,23619.0,77661605.0,70899400.0,83471566.0,40563.0,124.0,5485.0,145323294.0,444058.0,19639065.0,50772.0,16577.0,7020.0,180423387.0,59262775.0,24957692.0,臺股期貨,all,35431.0,33.4,48702.0,45.9,42554.0,40.1,60165.0,56.8,106009.0,35431.0,33.4,43434.0,41.0,42554.0,40.1,56814.0,53.6,TX,94106,10804.0,19934.0,52833.0,30738.0,42029.0,32899.0,0.1728086612533833
2021-07-07,TX,59582.0,1.0,9116.0,212418647.0,3564.0,32461129.0,22642.0,19597.0,23187.0,80597356.0,69867224.0,81702451.0,57989.0,455.0,9125.0,206701066.0,1622493.0,32502186.0,50077.0,16796.0,6494.0,177428127.0,59881099.0,23015500.0,臺股期貨,all,35431.0,34.2,48638.0,46.9,42347.0,40.9,59113.0,57.1,103614.0,35431.0,34.2,45951.0,44.3,42347.0,40.9,56573.0,54.6,TX,92834,11916.0,20240.0,50525.0,32156.0,38609.0,30285.0,0.16475012370113806
2021-07-08,TX,60060.0,53.0,8055.0,213953822.0,188952.0,28638492.0,22156.0,19625.0,23619.0,78850397.0,69955275.0,83195597.0,60128.0,21.0,7783.0,214179082.0,74861.0,27698888.0,49653.0,16792.0,6311.0,175843913.0,59856763.0,22352899.0,臺股期貨,all,35195.0,33.9,48663.0,46.8,41822.0,40.2,59050.0,56.8,103955.0,35195.0,33.9,43849.0,42.2,41822.0,40.2,56400.0,54.3,TX,93207,10811.0,22165.0,52005.0,32976.0,41194.0,29840.0,0.21832516104220748
2021-07-09,TX,80537.0,0.0,10229.0,284146323.0,0.0,36052117.0,21564.0,19362.0,23255.0,76046288.0,68390456.0,81200935.0,81780.0,381.0,10821.0,288522423.0,1344166.0,38135752.0,50304.0,16910.0,6563.0,176581200.0,59729502.0,23038642.0,臺股期貨,all,35042.0,33.8,48271.0,46.6,41980.0,40.5,58983.0,56.9,103578.0,35042.0,33.8,43351.0,41.9,41980.0,40.5,56187.0,54.2,TX,92582,11836.0,26694.0,54057.0,38530.0,42221.0,27363.0,0.274858020237897
2021-07-12,TX,63946.0,687.0,9686.0,228257230.0,2449403.0,34560077.0,20711.0,19609.0,23224.0,73715942.0,69910007.0,81839674.0,64470.0,0.0,10475.0,230100501.0,0.0,37386700.0,49967.0,16470.0,7393.0,177026301.0,58718844.0,26208660.0,臺股期貨,all,35225.0,34.2,47687.0,46.3,41089.0,39.9,58902.0,57.2,103036.0,35225.0,34.2,42282.0,41.0,41089.0,39.9,55194.0,53.6,TX,92390,12433.0,23369.0,52139.0,35802.0,39706.0,28770.0,0.2097470223824776
2021-07-13,TX,55837.0,13.0,8782.0,200239942.0,46609.0,31462144.0,22679.0,19609.0,22648.0,80925235.0,70078644.0,79968317.0,54813.0,11.0,10636.0,196558500.0,39310.0,38141939.0,50891.0,16468.0,8744.0,180732160.0,58853338.0,31099690.0,臺股期貨,all,34862.0,32.9,49283.0,46.4,42204.0,39.8,60461.0,57.0,106123.0,31148.0,29.4,42670.0,40.2,37908.0,35.7,56165.0,52.9,TX,95276,14017.0,23520.0,53469.0,37537.0,39452.0,29949.0,0.17772915147094578
2021-07-14,TX,59593.0,48.0,11289.0,212750101.0,171558.0,40262682.0,22147.0,18413.0,22123.0,79033076.0,65811745.0,78098387.0,58516.0,1244.0,9759.0,208874549.0,4443023.0,34824054.0,49294.0,16468.0,6707.0,175036969.0,58859926.0,23822368.0,臺股期貨,all,33227.0,32.5,46673.0,45.7,41303.0,40.5,58125.0,56.9,102104.0,33227.0,32.5,41418.0,40.6,41303.0,40.5,55181.0,54.0,TX,91843,13506.0,22713.0,52095.0,36219.0,38589.0,29382.0,0.1767348114022459
2021-07-15,TX,51681.0,426.0,7938.0,185415345.0,1535242.0,28482683.0,21305.0,18489.0,22649.0,76630543.0,66638007.0,80597001.0,52579.0,20.0,7322.0,188687180.0,72083.0,26263765.0,49348.0,16138.0,6599.0,176633041.0,58164580.0,23619880.0,臺股期貨,all,33570.0,31.7,45066.0,42.5,41886.0,39.5,58578.0,55.3,105919.0,33570.0,31.7,40010.0,37.8,41886.0,39.5,55578.0,52.5,TX,93800,15266.0,22047.0,58460.0,37313.0,43194.0,36413.0,0.11599384194320903
2021-07-16,TX,67957.0,193.0,10955.0,242877308.0,683942.0,39127972.0,22340.0,18399.0,23731.0,79882701.0,65950015.0,84082916.0,69490.0,501.0,9734.0,248328635.0,1793023.0,34743208.0,51917.0,16356.0,6460.0,184872931.0,58631561.0,22978145.0,臺股期貨,all,33502.0,31.8,44704.0,42.4,43971.0,41.8,60991.0,57.9,105315.0,33502.0,31.8,41662.0,39.6,43971.0,41.8,57587.0,54.7,TX,93149,13620.0,31185.0,58146.0,44805.0,44526.0,26961.0,0.3020844082138066
2021-07-19,TX,84141.0,20152.0,17606.0,298564692.0,71096539.0,62228383.0,18425.0,18415.0,24873.0,65178679.0,65098241.0,87319322.0,86650.0,20284.0,16170.0,307181742.0,71514355.0,57350636.0,52291.0,16504.0,6096.0,184363607.0,58251328.0,21508007.0,臺股期貨,all,33484.0,32.1,45380.0,43.6,43911.0,42.1,60258.0,57.8,104200.0,33484.0,32.1,37740.0,36.2,43911.0,42.1,57539.0,55.2,TX,92982,11504.0,24347.0,52774.0,35851.0,41270.0,28427.0,0.2433584719748361
2021-07-20,TX,101996.0,14240.0,18349.0,358788433.0,49724002.0,64389911.0,18414.0,18222.0,24868.0,64035529.0,63181716.0,86025711.0,104581.0,15085.0,18192.0,367589542.0,52780436.0,63937829.0,54852.0,17156.0,5888.0,190260328.0,59484615.0,20490973.0,臺股期貨,all,33128.0,30.4,46414.0,42.6,44586.0,40.9,61032.0,56.0,109053.0,33128.0,30.4,35868.0,32.9,44586.0,40.9,58358.0,53.5,TX,96200,13292.0,28872.0,59588.0,42164.0,46296.0,30716.0,0.2614620393367792
2021-07-21,TX,82216.0,312.0,20102.0,286614614.0,1079080.0,70151568.0,16498.0,18134.0,21836.0,56955741.0,62652970.0,75122811.0,79946.0,549.0,20339.0,278475261.0,1899048.0,70962350.0,51703.0,17305.0,4191.0,178280154.0,59788775.0,14426181.0,臺股期貨,all,31756.0,33.6,44893.0,47.5,43664.0,46.2,59951.0,63.5,94463.0,31756.0,33.6,37118.0,39.3,43664.0,46.2,57235.0,60.6,TX,97833,5724.0,26255.0,57604.0,31979.0,51880.0,31349.0,0.3564162210957572
2021-07-22,TX,66757.0,367.0,7284.0,232403446.0,1277839.0,25363542.0,17346.0,18252.0,21790.0,60336665.0,63538862.0,75504287.0,66732.0,16.0,7808.0,232325304.0,55696.0,27197640.0,52533.0,17072.0,4648.0,182490547.0,59431046.0,16122471.0,臺股期貨,all,31739.0,32.7,45922.0,47.3,45137.0,46.5,61539.0,63.3,97143.0,31739.0,32.7,38147.0,39.3,45137.0,46.5,58823.0,60.6,TX,87333,8992.0,24573.0,46199.0,33565.0,37207.0,21626.0,0.3372583822160653
2021-07-23,TX,55359.0,594.0,7184.0,193250453.0,2068503.0,25074244.0,17456.0,18123.0,21963.0,60720274.0,63089788.0,76110822.0,55540.0,283.0,7321.0,193878651.0,985265.0,25564505.0,52819.0,16632.0,4958.0,183490161.0,57899318.0,17202252.0,臺股期貨,all,31544.0,32.1,45324.0,46.2,44679.0,45.5,61331.0,62.5,98194.0,31544.0,32.1,37295.0,38.0,44679.0,45.5,58467.0,59.5,TX,88208,7547.0,25081.0,46617.0,32628.0,39070.0,21536.0,0.37612888002230943
2021-07-26,TX,54102.0,72.0,8678.0,187802378.0,249812.0,30090267.0,17606.0,17561.0,23444.0,60532645.0,60420377.0,80349913.0,53174.0,980.0,7223.0,184614810.0,3374639.0,25048799.0,52043.0,16978.0,4926.0,178710399.0,58414507.0,16895455.0,臺股期貨,all,30857.0,29.9,45200.0,43.8,43678.0,42.4,59942.0,58.1,103107.0,30857.0,29.9,36306.0,35.2,43678.0,42.4,57249.0,55.5,TX,91348,5464.0,28931.0,53923.0,34395.0,48459.0,24992.0,0.4351946293789292
2021-07-27,TX,63329.0,57.0,7775.0,218385522.0,195813.0,26801240.0,17185.0,17499.0,22555.0,58962873.0,60084566.0,77130749.0,63650.0,121.0,9562.0,219470277.0,416112.0,32959923.0,51925.0,16980.0,5824.0,177935191.0,58302528.0,19945713.0,臺股期貨,all,30432.0,30.2,45159.0,44.8,44136.0,43.8,61284.0,60.8,100750.0,30432.0,30.2,36642.0,36.4,44136.0,43.8,57908.0,57.5,TX,89630,6547.0,27687.0,50896.0,34234.0,44349.0,23209.0,0.4153568060358378
2021-07-28,TX,118564.0,23.0,17806.0,401841394.0,78056.0,60328791.0,16149.0,16865.0,21862.0,54750278.0,57222945.0,73876376.0,115276.0,1772.0,17870.0,390709027.0,6003219.0,60554275.0,47605.0,18095.0,5152.0,161177462.0,61396335.0,17431683.0,臺股期貨,all,29393.0,30.1,42317.0,43.3,41481.0,42.4,57838.0,59.1,97801.0,29393.0,30.1,34603.0,35.4,41481.0,42.4,55148.0,56.4,TX,86780,4991.0,28750.0,51023.0,33741.0,46032.0,22273.0,0.46565274484056207
2021-07-29,TX,71896.0,1141.0,7631.0,246496299.0,3953180.0,26183179.0,18698.0,17228.0,21698.0,64746075.0,59701911.0,74856985.0,68813.0,2.0,8171.0,236007984.0,6871.0,28045304.0,47064.0,17319.0,5630.0,162701269.0,60017263.0,19460675.0,臺股期貨,all,29753.0,29.8,42242.0,42.4,40033.0,40.2,56945.0,57.1,99696.0,29753.0,29.8,35681.0,35.8,40033.0,40.2,54119.0,54.3,TX,87608,12109.0,23515.0,53880.0,35624.0,41771.0,30365.0,0.21169265033407572
2021-07-30,TX,61019.0,206.0,7151.0,210656988.0,709976.0,24648893.0,18212.0,17207.0,20897.0,62494344.0,59102604.0,71413482.0,60784.0,447.0,7269.0,209880634.0,1534586.0,25054131.0,46353.0,17539.0,5036.0,158771167.0,60242957.0,17244001.0,臺股期貨,all,29370.0,30.5,42732.0,44.3,39441.0,40.9,56607.0,58.7,96364.0,29370.0,30.5,35525.0,36.9,39441.0,40.9,53799.0,55.8,TX,85780,5430.0,24629.0,48420.0,30059.0,42990.0,23791.0,0.39650970673275504
2021-08-02,TX,72125.0,901.0,10548.0,249310588.0,3146955.0,36499725.0,19220.0,17556.0,20098.0,67076084.0,61330130.0,69860618.0,73806.0,0.0,11076.0,255219121.0,0.0,38307505.0,49031.0,16987.0,4876.0,170852884.0,59342386.0,16981492.0,臺股期貨,all,29459.0,29.4,41853.0,41.8,40895.0,40.9,58654.0,58.6,100046.0,29459.0,29.4,34887.0,34.9,40895.0,40.9,55672.0,55.6,TX,88249,11098.0,22950.0,53390.0,34048.0,42292.0,30440.0,0.22198913654242367
2021-08-03,TX,50911.0,45.0,7634.0,177397511.0,157196.0,26599697.0,19320.0,17485.0,20457.0,67480060.0,61134554.0,71198744.0,49654.0,79.0,6951.0,173023503.0,276014.0,24212342.0,47865.0,16950.0,4558.0,166940469.0,59263980.0,15886171.0,臺股期貨,all,29488.0,29.7,42487.0,42.8,40063.0,40.3,57670.0,58.1,99340.0,29488.0,29.7,35059.0,35.3,40063.0,40.3,54818.0,55.2,TX,87831,8861.0,24167.0,52553.0,33028.0,43692.0,28386.0,0.29124883450992334
2021-08-04,TX,45846.0,402.0,7678.0,160611169.0,1412483.0,26906254.0,20768.0,17663.0,20118.0,72907986.0,62071315.0,70325730.0,44622.0,0.0,8162.0,156335878.0,0.0,28596291.0,48086.0,16726.0,4676.0,168523227.0,58778509.0,16372329.0,臺股期貨,all,29352.0,28.5,43153.0,41.9,39544.0,38.4,57586.0,55.9,103013.0,29352.0,28.5,35725.0,34.7,39544.0,38.4,54618.0,53.0,TX,90088,12312.0,23609.0,57538.0,35921.0,45226.0,33929.0,0.1963398102123814
2021-08-05,TX,32716.0,182.0,3610.0,114851935.0,638640.0,12669409.0,19280.0,17657.0,19767.0,67569906.0,61954882.0,68969334.0,35682.0,116.0,3951.0,125258305.0,407046.0,13861862.0,49563.0,16654.0,4651.0,173417735.0,58435555.0,16256420.0,臺股期貨,all,28455.0,28.0,42477.0,41.7,40309.0,39.6,58743.0,57.7,101771.0,28455.0,28.0,34759.0,34.2,40309.0,39.6,55835.0,54.9,TX,89220,8738.0,26408.0,55943.0,35146.0,47205.0,29535.0,0.3158572118048728
2021-08-06,TX,59135.0,0.0,9249.0,206373405.0,0.0,32265947.0,18997.0,17520.0,20188.0,66183061.0,61106256.0,70035570.0,57264.0,463.0,8799.0,199830456.0,1615114.0,30687511.0,47410.0,16971.0,4605.0,164887210.0,59191454.0,15994239.0,臺股期貨,all,29209.0,30.0,43582.0,44.8,39908.0,41.0,57661.0,59.2,97361.0,29209.0,30.0,37569.0,38.6,39908.0,41.0,54608.0,56.1,TX,86385,9127.0,23085.0,49639.0,32212.0,40512.0,26554.0,0.28119019319486693
2021-08-09,TX,60140.0,89.0,9222.0,208762909.0,309767.0,31986714.0,19257.0,17533.0,19931.0,66959164.0,61035880.0,68986918.0,58110.0,492.0,9982.0,201680674.0,1711869.0,34641510.0,45605.0,17387.0,5084.0,158261832.0,60527624.0,17630840.0,臺股期貨,all,29629.0,30.3,43785.0,44.7,38636.0,39.5,56585.0,57.8,97894.0,29629.0,30.3,35808.0,36.6,38636.0,39.5,53134.0,54.3,TX,86706,11210.0,23221.0,50206.0,34431.0,38996.0,26985.0,0.23923435445962635
2021-08-10,TX,47274.0,16.0,7983.0,163897476.0,55355.0,27665526.0,19021.0,17380.0,20487.0,65714110.0,60117420.0,70456127.0,48848.0,527.0,8076.0,169418816.0,1823215.0,27979197.0,46943.0,17745.0,5702.0,161863476.0,61379955.0,19652982.0,臺股期貨,all,29117.0,29.2,44016.0,44.1,39035.0,39.1,56973.0,57.1,99822.0,25617.0,25.7,35197.0,35.3,39035.0,39.1,53447.0,53.5,TX,87939,8749.0,28393.0,53666.0,37142.0,44917.0,25273.0,0.36604181418402715
2021-08-11,TX,65984.0,86.0,12281.0,227028781.0,295182.0,42222272.0,16693.0,17358.0,19682.0,57246323.0,59607211.0,67185078.0,69766.0,329.0,12712.0,240006971.0,1129775.0,43723108.0,48400.0,17966.0,5289.0,165695400.0,61695244.0,18092318.0,臺股期貨,all,30434.0,30.1,45003.0,44.6,39499.0,39.1,57369.0,56.8,100967.0,24997.0,24.8,34415.0,34.1,39499.0,39.1,54458.0,53.9,TX,88957,7783.0,28773.0,54396.0,36556.0,46613.0,25623.0,0.38587396132068535
2021-08-12,TX,50603.0,81.0,6393.0,173792581.0,278470.0,21953834.0,17811.0,17371.0,19432.0,61037498.0,59610157.0,66276077.0,49384.0,68.0,6579.0,169621817.0,233003.0,22590482.0,48300.0,17966.0,5213.0,165227135.0,61651269.0,17816929.0,臺股期貨,all,29012.0,29.1,43430.0,43.6,40369.0,40.5,58462.0,58.6,99695.0,25135.0,25.2,34593.0,34.7,40369.0,40.5,55509.0,55.7,TX,87815,7833.0,29453.0,53744.0,37286.0,45911.0,24291.0,0.40227746353081273
2021-08-13,TX,71946.0,997.0,11373.0,245229951.0,3374299.0,38746779.0,17318.0,17314.0,20297.0,58576298.0,58625157.0,68365674.0,73183.0,1358.0,11191.0,249486806.0,4616508.0,38095212.0,49400.0,18270.0,5895.0,166808559.0,61883123.0,19888076.0,臺股期貨,all,29762.0,28.5,44849.0,42.9,40418.0,38.7,58622.0,56.1,104542.0,25255.0,24.2,37369.0,35.7,40418.0,38.7,55281.0,52.9,TX,91538,6811.0,31705.0,59899.0,38516.0,53088.0,28194.0,0.4155995926476235
2021-08-16,TX,89827.0,19066.0,14159.0,302444634.0,63952745.0,47584336.0,18458.0,17191.0,19226.0,61725063.0,57460372.0,64054680.0,85788.0,19368.0,14911.0,288751071.0,64910686.0,50185475.0,46527.0,18449.0,5583.0,155385251.0,61644687.0,18654248.0,臺股期貨,all,29584.0,29.4,44197.0,43.9,40135.0,39.8,56844.0,56.4,100787.0,25511.0,25.3,37490.0,37.2,40135.0,39.8,53944.0,53.5,TX,88910,10499.0,27792.0,55318.0,38291.0,44819.0,27526.0,0.3126107234534871
2021-08-17,TX,83999.0,15334.0,13613.0,281230272.0,51161315.0,45459851.0,18559.0,17327.0,18508.0,61269828.0,57069241.0,60910508.0,83048.0,15538.0,13880.0,277947132.0,51831020.0,46384572.0,45680.0,18789.0,5692.0,150549645.0,61889214.0,18793800.0,臺股期貨,all,28180.0,27.9,42770.0,42.4,39824.0,39.4,55371.0,54.8,100966.0,24780.0,24.5,36860.0,36.5,39824.0,39.4,52952.0,52.4,TX,89249,12474.0,26954.0,58803.0,39428.0,46329.0,31849.0,0.24624593983300172
2021-08-18,TX,95145.0,1069.0,18052.0,313960889.0,3559213.0,59687688.0,14825.0,17474.0,16357.0,49505094.0,58366655.0,54498839.0,97222.0,241.0,18802.0,320941041.0,791609.0,62204628.0,42218.0,18108.0,3928.0,140872612.0,60484342.0,13086742.0,臺股期貨,all,27153.0,33.4,40767.0,50.1,37492.0,46.1,53214.0,65.4,81362.0,23753.0,29.2,35038.0,43.1,37492.0,46.1,50515.0,62.1,TX,88044,8851.0,9090.0,44251.0,17941.0,35400.0,35161.0,0.005401007886827416
2021-08-19,TX,97655.0,10.0,12131.0,321020313.0,33113.0,39870956.0,15824.0,17034.0,16031.0,51659642.0,55626230.0,52226776.0,94097.0,1372.0,13573.0,309640542.0,4477902.0,44557237.0,39660.0,19030.0,5066.0,129381790.0,62144368.0,16508751.0,臺股期貨,all,27033.0,30.2,41791.0,46.6,36912.0,41.2,50483.0,56.3,89607.0,23633.0,26.4,35997.0,40.2,36912.0,41.2,47668.0,53.2,TX,80582,6918.0,17752.0,46557.0,24670.0,39639.0,28805.0,0.23270399725068197
2021-08-20,TX,118766.0,30.0,13065.0,385908787.0,97141.0,42469194.0,16173.0,16987.0,16510.0,52346334.0,54997111.0,53331195.0,115570.0,285.0,13209.0,375618502.0,923515.0,42913892.0,36813.0,19238.0,5679.0,119056925.0,62284949.0,18351429.0,臺股期貨,all,26950.0,30.9,41086.0,47.1,36831.0,42.2,49404.0,56.6,87289.0,26950.0,30.9,33211.0,38.0,33321.0,38.2,44157.0,50.6,TX,78938,9465.0,14685.0,44323.0,24150.0,34858.0,29638.0,0.11777181147485505
